groupId,artifactId,version,classifier,included-log4j-core-version,source
com.aegisql,java-path,0.2.1,,2.13.1,directDependency
com.aegisql,java-path,0.2.0,,2.13.1,directDependency
com.aeontronix.log4j2,log4j2-enhanced-json-layout,1.0.1,,2.5,directDependency
com.aeontronix.log4j2,log4j2-enhanced-json-layout,1.0.2,,2.5,directDependency
com.alibaba,log4j2-ttl-thread-context-map,1.3.3,,2.14.0,directDependency
com.alibaba,druid,1.1.23,,2.5,directDependency
com.alibaba,druid,1.2.3,,2.13.2,directDependency
com.alibaba,druid,1.2.2,,2.13.2,directDependency
com.alibaba,druid,1.2.6,,2.13.2,directDependency
com.alibaba,log4j2-ttl-thread-context-map,1.3.2,,2.13.3,directDependency
com.alibaba,druid,1.1.24,,2.5,directDependency
com.alibaba,druid,1.2.4,,2.13.2,directDependency
com.alibaba,druid,1.2.1,,2.5,directDependency
com.alibaba,druid,1.2.5,,2.13.2,directDependency
com.alibaba,druid,1.2.0,,2.5,directDependency
com.alibaba.blink,flink-connector-elasticsearch5_2.11,blink-3.7.0,,2.7,directDependency
com.alibaba.blink,flink-connector-elasticsearch5_2.11,blink-3.6.4,,2.7,directDependency
com.alibaba.ververica,ververica-connector-elasticsearch,1.11-vvr-2.1.3,,2.11.1,directDependency
com.alibaba.ververica,ververica-connector-elasticsearch,1.12-vvr-3.0.2,,2.11.1,directDependency
com.alipay.sofa,jraft-test,1.2.7.beta2,,2.2,directDependency
com.alipay.sofa,jraft-example,1.3.7,,2.13.2,directDependency
com.alipay.sofa,bolt,1.5.7,,2.3,directDependency
com.alipay.sofa,jraft-example,1.3.8,,2.13.2,directDependency
com.alipay.sofa,jraft-test,1.3.8,,2.13.2,directDependency
com.alipay.sofa,jraft-core,1.3.3,,2.2,directDependency
com.alipay.sofa,log-sofa-boot-starter,3.7.0,,2.13.3,directDependency
com.alipay.sofa,jraft-core,1.3.2.beta1,,2.2,directDependency
com.alipay.sofa,jraft-test,1.3.7,,2.13.2,directDependency
com.alipay.sofa,log-sofa-boot-starter,3.4.5,,2.8,directDependency
com.alipay.sofa,jraft-test,1.3.5,,2.13.2,directDependency
com.alipay.sofa,jraft-test,1.3.3,,2.2,directDependency
com.alipay.sofa,jraft-core,1.3.4.bugfix,,2.13.2,directDependency
com.alipay.sofa,sofa-tracer-log4j2-test,3.0.13,,2.3,directDependency
com.alipay.sofa,jraft-example,1.3.2.beta1,,2.2,directDependency
com.alipay.sofa,jraft-test,1.3.4.bugfix_2,,2.13.2,directDependency
com.alipay.sofa,jraft-example,1.2.7.beta2,,2.2,directDependency
com.alipay.sofa,jraft-example,1.3.4.bugfix_2,,2.13.2,directDependency
com.alipay.sofa,jraft-test,1.3.5.Alpha1,,2.13.2,directDependency
com.alipay.sofa,jraft-test,1.3.2,,2.2,directDependency
com.alipay.sofa,jraft-example,1.3.2,,2.2,directDependency
com.alipay.sofa,log-sofa-boot-starter,3.4.1,,2.8,directDependency
com.alipay.sofa,jraft-test,1.3.4.bugfix,,2.13.2,directDependency
com.alipay.sofa,jraft-example,1.3.5.Alpha1,,2.13.2,directDependency
com.alipay.sofa,jraft-test,1.3.6,,2.13.2,directDependency
com.alipay.sofa,log-sofa-boot-starter,3.4.0,,2.8,directDependency
com.alipay.sofa,jraft-core,1.3.4.bugfix_2,,2.13.2,directDependency
com.alipay.sofa,sofa-tracer-log4j2-test,3.1.0,,2.14.0,directDependency
com.alipay.sofa,jraft-core,1.3.7,,2.13.2,directDependency
com.alipay.sofa,jraft-example,1.3.6,,2.13.2,directDependency
com.alipay.sofa,sofa-tracer-log4j2-test,3.1.1,,2.14.0,directDependency
com.alipay.sofa,log-sofa-boot-starter,3.6.0,,2.13.3,directDependency
com.alipay.sofa,bolt,1.6.3,,2.3,directDependency
com.alipay.sofa,log-sofa-boot-starter,3.8.0,,2.13.3,directDependency
com.alipay.sofa,jraft-core,1.3.6,,2.13.2,directDependency
com.alipay.sofa,sofa-tracer-log4j2-test,2.4.4,,2.3,directDependency
com.alipay.sofa,jraft-test,1.3.2.beta1,,2.2,directDependency
com.alipay.sofa,jraft-example,1.3.5,,2.13.2,directDependency
com.alipay.sofa,jraft-core,1.3.2,,2.2,directDependency
com.alipay.sofa,log-sofa-boot-starter,3.4.4,,2.8,directDependency
com.alipay.sofa,jraft-example,1.3.4.bugfix,,2.13.2,directDependency
com.alipay.sofa,log-sofa-boot-starter,3.4.6,,2.13.3,directDependency
com.alipay.sofa,jraft-core,1.3.5.Alpha1,,2.13.2,directDependency
com.alipay.sofa,jraft-core,1.3.5,,2.13.2,directDependency
com.alipay.sofa,jraft-example,1.3.3,,2.2,directDependency
com.alipay.sofa,log-sofa-boot-starter,3.4.3,,2.8,directDependency
com.alipay.sofa,jraft-core,1.3.8,,2.13.2,directDependency
com.alipay.sofa,jraft-core,1.2.7.beta2,,2.2,directDependency
com.alipay.sofa.common,sofa-common-tools,1.1.2,,2.3,directDependency
com.alipay.sofa.common,log-sofa-boot-starter,1.1.2,,2.8,directDependency
com.alipay.sofa.common,sofa-common-tools,1.2.1,,2.13.3,directDependency
com.alipay.sofa.common,sofa-common-tools,1.2.0,,2.13.3,directDependency
com.alipay.sofa.common,log-sofa-boot-starter,1.2.0,,2.13.3,directDependency
com.alipay.sofa.common,sofa-common-tools,1.2.2,,2.13.3,directDependency
com.aliyun.mq,mq-http-sdk,1.0.2,jar-with-dependencies,2.15.0,rebundledDependency
com.aliyun.mq,mq-http-sdk,1.0.2,jar-with-dependencies,2.14.1,rebundledDependency
com.aliyun.mq,mq-http-sdk,1.0.2,jar-with-dependencies,2.9.1,rebundledDependency
com.aliyun.mq,mq-http-sdk,1.0.3,,2.12.0,directDependency
com.aliyun.openservices,aliyun-log-log4j2-appender,0.1.12,,2.0.2,directDependency
com.aliyun.schedulerx,schedulerx2-worker,1.2.0.1,,2.11.1,directDependency
com.aliyun.schedulerx,schedulerx2-worker,1.2.7,,2.11.1,directDependency
com.aliyun.schedulerx,schedulerx2-worker,1.2.0.2,,2.11.1,directDependency
com.aliyun.schedulerx,schedulerx2-worker,1.2.8,,2.11.1,directDependency
com.aliyun.schedulerx,schedulerx2-worker,1.2.5.1,,2.11.1,directDependency
com.aliyun.schedulerx,schedulerx2-worker,1.2.1,,2.11.1,directDependency
com.aliyun.schedulerx,schedulerx2-worker,1.2.8.2,,2.11.1,directDependency
com.aliyun.schedulerx,schedulerx2-worker,1.2.2,,2.11.1,directDependency
com.aliyun.schedulerx,schedulerx2-worker,1.2.0,,2.11.1,directDependency
com.aliyun.schedulerx,schedulerx2-worker,1.2.5.2,,2.11.1,directDependency
com.aliyun.schedulerx,schedulerx2-worker,1.2.2.2,,2.11.1,directDependency
com.aliyun.schedulerx,schedulerx2-worker,1.2.1.2,,2.11.1,directDependency
com.aliyun.schedulerx,schedulerx2-worker,1.1.4.RELEASE,,2.11.1,directDependency
com.aliyun.schedulerx,schedulerx2-worker,1.2.1.1,,2.11.1,directDependency
com.aliyun.schedulerx,schedulerx2-worker,1.2.3,,2.11.1,directDependency
com.aliyun.schedulerx,schedulerx2-worker,1.2.4,,2.11.1,directDependency
com.aliyun.schedulerx,schedulerx2-worker,1.1.4,,2.11.1,directDependency
com.aliyun.schedulerx,schedulerx2-worker,1.2.2.1,,2.11.1,directDependency
com.aliyun.schedulerx,schedulerx2-worker,1.2.2.3,,2.11.1,directDependency
com.aliyun.schedulerx,schedulerx2-worker,1.2.3.1,,2.11.1,directDependency
com.aliyun.schedulerx,schedulerx2-worker,1.2.4.3,,2.11.1,directDependency
com.altom,altunitytester-java-client,1.6.3,,2.14.1,directDependency
com.altom,altunitytester-java-client,1.6.5,,2.14.1,directDependency
com.altom,altunitytester-java-client,1.6.4,,2.14.1,directDependency
com.amazon.opendistroforelasticsearch,opendistro_security,1.9.0.0,,2.11.1,directDependency
com.amazon.opendistroforelasticsearch,opendistro_security,1.8.0.0,,2.11.1,directDependency
com.amazon.opendistroforelasticsearch,opendistro_security,1.12.0.0,,2.11.1,directDependency
com.amazon.opendistroforelasticsearch,opendistro_security,1.13.0.0,,2.11.1,directDependency
com.amazon.opendistroforelasticsearch,opendistro_security,1.7.0.0,,2.11.1,directDependency
com.amazon.opendistroforelasticsearch,opendistro_security,1.13.1.0,,2.11.1,directDependency
com.amazon.opendistroforelasticsearch,opendistro_security,1.10.1.0,,2.11.1,directDependency
com.amazon.opendistroforelasticsearch,opendistro_security,1.11.0.0,,2.11.1,directDependency
com.amazonaws,aws-athena-federation-sdk,2021.18.1,,2.13.3,directDependency
com.amazonaws,aws-athena-federation-sdk,2021.21.1,,2.13.3,directDependency
com.amazonaws,aws-athena-federation-sdk,2021.27.1,,2.13.3,directDependency
com.amazonaws,amazon-kinesis-video-streams-parser-library,1.0.15,,2.13.2,directDependency
com.amazonaws,aws-athena-federation-sdk,2021.30.1,,2.13.3,directDependency
com.amazonaws,aws-lambda-java-log4j2,1.2.0,,2.13.2,directDependency
com.anaptecs.jeaf.x-fun,jeaf-x-fun-impl,1.5.30,,2.14.1,directDependency
com.anaptecs.jeaf.x-fun,jeaf-x-fun-impl,1.6.2,,2.14.1,directDependency
com.anaptecs.jeaf.x-fun,jeaf-x-fun-impl,1.6.4,,2.14.1,directDependency
com.anaptecs.jeaf.x-fun,jeaf-x-fun-impl,1.5.32,,2.14.1,directDependency
com.anaptecs.jeaf.x-fun,jeaf-x-fun-impl,1.6.0,,2.14.1,directDependency
com.anaptecs.jeaf.x-fun,jeaf-x-fun-impl,1.6.1,,2.14.1,directDependency
com.anaptecs.jeaf.x-fun,jeaf-x-fun-impl,1.5.31,,2.14.1,directDependency
com.anaptecs.jeaf.x-fun,jeaf-x-fun-impl,1.6.3,,2.14.1,directDependency
com.approvaltests,approvaltests-util-tests,12.0.1,,2.14.1,directDependency
com.approvaltests,approvaltests-util-tests,12.0.0,,2.14.1,directDependency
com.appslandia,appslandia-common,7.9,,2.13.3,directDependency
com.appslandia,appslandia-common,5.0,,2.11.0,directDependency
com.araguacaima,commons-utils,1.5.10,,2.13.2,directDependency
com.araguacaima,commons-utils,1.5.11,,2.13.2,directDependency
com.araguacaima,commons-utils,1.5.12,,2.13.2,directDependency
com.araguacaima,commons-utils,1.5.8,,2.13.2,directDependency
com.araguacaima,commons-utils,1.5.6,,2.13.2,directDependency
com.araguacaima,commons-utils,1.5.13,,2.13.2,directDependency
com.araguacaima,commons-utils,1.5.7,,2.13.2,directDependency
com.araguacaima,commons-utils,1.5.17,,2.13.2,directDependency
com.araguacaima,commons-utils,1.5.9,,2.13.2,directDependency
com.araguacaima,commons-utils,1.5.5,,2.13.2,directDependency
com.araguacaima,commons-utils,1.5.14,,2.13.2,directDependency
com.arakelian,docker-junit-rule,4.1.0,,2.13.3,directDependency
com.arakelian,json-filter,3.6.0,,2.13.3,directDependency
com.arakelian,elastic-indexer,7.5.2,,2.13.3,directDependency
com.arakelian,elastic-indexer,7.7.1,,2.13.3,directDependency
com.arakelian,faker,3.6.0,,2.13.1,directDependency
com.arakelian,more-commons,3.0.0,,2.13.3,directDependency
com.arakelian,docker-junit-rule,4.0.0,,2.13.3,directDependency
com.arakelian,elastic-indexer,7.5.0,,2.13.3,directDependency
com.arakelian,jackson-utils,3.4.0,,2.13.3,directDependency
com.arakelian,docker-junit-rule,4.0.5,,2.13.3,directDependency
com.arakelian,docker-junit-rule,3.5.0,,2.13.1,directDependency
com.arakelian,more-commons,2.5.0,,2.13.3,directDependency
com.arakelian,key-value-store,2.7.0,,2.13.3,directDependency
com.arakelian,elastic-indexer,7.5.3,,2.13.3,directDependency
com.arakelian,elastic-indexer,7.2.5,,2.12.1,directDependency
com.arakelian,faker,3.8.0,,2.13.3,directDependency
com.arakelian,key-value-store,2.6.0,,2.13.3,directDependency
com.arakelian,faker,3.7.0,,2.13.3,directDependency
com.arakelian,elastic-indexer,7.2.4,,2.12.1,directDependency
com.arakelian,docker-junit-rule,4.0.7,,2.13.3,directDependency
com.arakelian,jackson-utils,3.2.0,,2.13.1,directDependency
com.arakelian,jackson-utils,3.3.0,,2.13.3,directDependency
com.arakelian,json-filter,3.4.0,,2.13.1,directDependency
com.arakelian,key-value-store,2.5.0,,2.13.1,directDependency
com.arakelian,elastic-indexer,7.5.1,,2.13.3,directDependency
com.arakelian,more-commons,2.4.0,,2.13.1,directDependency
com.arakelian,retry,3.7.0,,2.13.1,directDependency
com.arakelian,json-filter,3.5.0,,2.13.3,directDependency
com.arakelian,retry,3.9.0,,2.13.3,directDependency
com.arakelian,retry,3.8.0,,2.13.3,directDependency
com.arakelian,elastic-indexer,7.7.0,,2.13.3,directDependency
com.arakelian,more-commons,3.0.1,,2.13.3,directDependency
com.arloor,httpproxy,0.1,release,2.14.1,rebundledDependency
com.arloor,httpproxy,0.1,release,2.15.0,rebundledDependency
com.arloor,httpproxy,0.1,release,2.14.0,rebundledDependency
com.arloor,httpproxy,0.1,,2.14.0,directDependency
com.artnaseef,minecraft-local-map-tool,1.0.0,executable,2.9.1,rebundledDependency
com.artnaseef,minecraft-local-map-tool,1.0.0,executable,2.11.0,rebundledDependency
com.artnaseef,correlation-id-utils-camel,2.0.1,,2.13.0,directDependency
com.artnaseef,correlation-id-utils-common,2.0.0,,2.13.0,directDependency
com.artnaseef,correlation-id-utils-common,2.0.1,,2.13.0,directDependency
com.artnaseef,correlation-id-utils-camel,2.0.2,,2.13.0,directDependency
com.artnaseef,correlation-id-utils-common,2.0.2,,2.13.0,directDependency
com.artnaseef,correlation-id-utils-cxf,2.0.1,,2.13.0,directDependency
com.artnaseef,correlation-id-utils-cxf,2.0.0,,2.13.0,directDependency
com.artnaseef,correlation-id-utils-cxf,2.0.2,,2.13.0,directDependency
com.artnaseef,correlation-id-utils-camel,2.0.0,,2.13.0,directDependency
com.audienceproject,kinesis-writer_2.13,2.1.0,,2.14.1,directDependency
com.audienceproject,kinesis-writer_2.13,2.1.1,,2.14.1,directDependency
com.audienceproject,kinesis-writer_2.13,2.1.2,,2.14.1,directDependency
com.audienceproject,kinesis-writer_2.12,2.1.1,,2.14.1,directDependency
com.audienceproject,kinesis-writer_2.12,2.1.2,,2.14.1,directDependency
com.audienceproject,spark-dynamodb_2.12,1.1.2,,2.11.1,directDependency
com.audienceproject,kinesis-writer_2.12,2.1.0,,2.14.1,directDependency
com.audienceproject,spark-dynamodb_2.12,1.1.1,,2.11.1,directDependency
com.automattic,elasticsearch-statsd,7.8.1.0,,2.7,directDependency
com.automattic,elasticsearch-statsd,7.9.3.0,,2.7,directDependency
com.avanza.ymer,ymer,2.0.4,,2.14.0,directDependency
com.avanza.ymer,ymer-test,2.0.4,,2.14.0,directDependency
com.avanza.ymer,ymer-test,2.0.2,,2.14.0,directDependency
com.avanza.ymer,ymer,2.0.1,,2.14.0,directDependency
com.avanza.ymer,ymer-test,2.0.3,,2.14.0,directDependency
com.avanza.ymer,ymer,2.0.0,,2.14.0,directDependency
com.avanza.ymer,ymer-test,2.0.0,,2.14.0,directDependency
com.avanza.ymer,ymer-test,2.0.1,,2.14.0,directDependency
com.avanza.ymer,ymer,2.0.3,,2.14.0,directDependency
com.avanza.ymer,ymer,2.0.2,,2.14.0,directDependency
com.axibase,aggregation-log-filter-log4j2,3.1.0,,2.13.3,directDependency
com.axibase,aggregation-log-filter-log4j2,2.0.5,,2.13.3,directDependency
com.axibase,aggregation-log-filter-log4j2,3.0.0,,2.13.3,directDependency
com.axibase,aggregation-log-filter-log4j2,2.0.6,,2.13.3,directDependency
com.axibase,aggregation-log-filter-log4j2,2.0.4,,2.13.3,directDependency
com.axonivy,ivymx,1.2.0,,2.13.3,directDependency
com.axonivy,ivymx,1.2.1,,2.13.3,directDependency
com.axway.ats.framework,ats-common,4.0.8,,2.14.0,directDependency
com.axway.ats.framework,ats-log,4.0.8,,2.14.0,directDependency
com.axway.ats.framework,ats-actionlibrary,4.0.8,,2.14.0,directDependency
com.axway.ats.framework,ats-core,4.0.8,,2.14.0,directDependency
com.axway.ats.framework,ats-configuration,4.0.8,,2.14.0,directDependency
com.axway.ats.framework.agent.standalone,ats-agent-systemoperations,4.0.8,,2.14.0,directDependency
com.axway.ats.framework.agent.standalone,ats-agent-standalone-containerstarter,4.0.8,,2.14.0,directDependency
com.axway.ats.framework.utilities,ats-s3-utilities,4.0.8,,2.14.0,directDependency
com.axway.ats.framework.utilities,ats-azure-utilities,4.0.8,,2.14.0,directDependency
com.azure,azure-storage-blob,12.14.0-beta.1,,2.14.1,directDependency
com.azure,azure-cosmos-cassandra-driver-4-extensions,1.0.1,,2.13.3,directDependency
com.azure,azure-cosmos-encryption,1.0.0-beta.2,,2.13.3,directDependency
com.azure,azure-cosmos,4.15.0-beta.2,,2.13.3,directDependency
com.azure,azure-cosmos-encryption,1.0.0-beta.3,,2.13.3,directDependency
com.azure,azure-cosmos-cassandra-driver-4-extensions,1.0.0,,2.13.3,directDependency
com.azure,azure-cosmos,4.7.0,,2.13.3,directDependency
com.azure,azure-storage-fastpath,1.0.0-beta.1,,2.8.2,directDependency
com.azure,azure-cosmos,4.0.1,,2.11.1,directDependency
com.azure,azure-cosmos,4.5.2,,2.13.3,directDependency
com.azure,azure-cosmos,4.3.2-beta.1,,2.13.3,directDependency
com.azure,azure-cosmos,4.7.1,,2.13.3,directDependency
com.azure,azure-cosmos,4.5.1,,2.13.3,directDependency
com.azure,azure-cosmos,4.13.1,,2.13.3,directDependency
com.azure,azure-storage-common,12.13.0-beta.1,,2.14.1,directDependency
com.azure,azure-cosmos,4.1.0,,2.11.1,directDependency
com.azure,azure-cosmos,4.15.0-beta.1,,2.13.3,directDependency
com.azure,azure-storage-file-share,12.11.0-beta.1,,2.14.1,directDependency
com.azure,azure-cosmos-cassandra-driver-4-extensions,0.1.0-beta.1,,2.13.3,directDependency
com.azure,azure-storage-queue,12.11.0-beta.1,,2.14.1,directDependency
com.azure,azure-storage-blob-nio,12.0.0-beta.8,,2.14.1,directDependency
com.azure,azure-cosmos,4.9.0,,2.13.3,directDependency
com.azure,azure-cosmos,4.12.0,,2.13.3,directDependency
com.azure,azure-cosmos-encryption,1.0.0-beta.1,,2.13.3,directDependency
com.azure,azure-storage-blob-changefeed,12.0.0-beta.8,,2.14.1,directDependency
com.azure,azure-cosmos,4.14.0,,2.13.3,directDependency
com.azure,azure-cosmos,4.8.0,,2.13.3,directDependency
com.azure,azure-cosmos,4.16.0-beta.1,,2.13.3,directDependency
com.azure,azure-cosmos,4.4.0,,2.13.3,directDependency
com.azure,azure-cosmos,4.0.1-beta.4,,2.11.1,directDependency
com.azure,azure-storage-blob-batch,12.11.0-beta.1,,2.14.1,directDependency
com.azure,azure-cosmos,4.5.0,,2.13.3,directDependency
com.azure,azure-cosmos,4.11.0,,2.13.3,directDependency
com.azure,azure-cosmos,4.13.0,,2.13.3,directDependency
com.azure,azure-cosmos,4.3.2-beta.2,,2.13.3,directDependency
com.azure,azure-cosmos,4.2.0,,2.11.1,directDependency
com.azure,azure-cosmos,4.18.0,,2.14.1,directDependency
com.azure,azure-cosmos,4.18.0-beta.1,,2.14.1,directDependency
com.azure,azure-storage-internal-avro,12.1.0-beta.1,,2.14.1,directDependency
com.azure,azure-cosmos,4.0.1-beta.3,,2.11.1,directDependency
com.azure,azure-cosmos-encryption,1.0.0-beta.4,,2.13.3,directDependency
com.azure,azure-cosmos-encryption,1.0.0-beta.5,,2.13.3,directDependency
com.azure,azure-cosmos,4.4.0-beta.1,,2.13.3,directDependency
com.azure,azure-cosmos-encryption,1.0.0-beta.7,,2.14.1,directDependency
com.azure,azure-cosmos,4.17.0,,2.14.1,directDependency
com.azure,azure-cosmos-cassandra-driver-4-extensions,1.1.0,,2.13.3,directDependency
com.azure,azure-cosmos,4.15.0,,2.13.3,directDependency
com.azure,azure-storage-file-datalake,12.7.0-beta.1,,2.14.1,directDependency
com.azure,azure-storage-blob-cryptography,12.14.0-beta.1,,2.14.1,directDependency
com.azure,azure-cosmos,4.16.0,,2.14.1,directDependency
com.azure,azure-cosmos-cassandra-driver-3-extensions,1.0.0,,2.13.3,directDependency
com.azure,azure-cosmos,4.6.0,,2.13.3,directDependency
com.azure,azure-cosmos-encryption,1.0.0-beta.6,,2.14.1,directDependency
com.azure,azure-cosmos,4.3.1,,2.13.3,directDependency
com.azure,azure-cosmos,4.10.0,,2.13.3,directDependency
com.baidu,brpc-java,3.0.1,,2.8.1,directDependency
com.baidu,brpc-java-communication,3.0.2,,2.13.2,directDependency
com.baidu,brpc-java-naming-consul,3.0.2,,2.13.2,directDependency
com.baidu,jprotobuf-rpc-core,3.5.22,,2.9.1,directDependency
com.baidu,brpc-java-naming-zookeeper,3.0.1,,2.8.1,directDependency
com.baidu,jprotobuf-rpc-core,4.1.2,,2.9.1,directDependency
com.baidu,jprotobuf-rpc-core,4.1.5,,2.9.1,directDependency
com.baidu,brpc-java-naming-zookeeper,3.0.2,,2.13.2,directDependency
com.baidu,jprotobuf-rpc-core,4.1.1,,2.9.1,directDependency
com.baidu,jprotobuf-rpc-core,4.1.4,,2.9.1,directDependency
com.baidu,brpc-java,3.0.2,,2.13.2,directDependency
com.baidu,brpc-spring,3.0.2,,2.13.2,directDependency
com.baidu,brpc-spring,3.0.1,,2.8.1,directDependency
com.baidu,brpc-java-communication,3.0.1,,2.8.1,directDependency
com.baidu,brpc-java-naming-consul,3.0.1,,2.8.1,directDependency
com.baidu.hugegraph,hugegraph-common,1.8.3,,2.13.3,directDependency
com.baidu.hugegraph,hugegraph-common,1.7.5,,2.8.2,directDependency
com.baidu.hugegraph,hugegraph-common,1.8.0,,2.8.2,directDependency
com.baidu.hugegraph,hugegraph-common,1.8.1,,2.13.3,directDependency
com.baidu.hugegraph,hugegraph-common,1.8.9,,2.13.3,directDependency
com.baidu.hugegraph,hugegraph-common,1.8.8,,2.13.3,directDependency
com.baidu.hugegraph,hugegraph-common,1.7.7,,2.8.2,directDependency
com.baidu.hugegraph,hugegraph-common,1.8.4,,2.13.3,directDependency
com.baidu.hugegraph,hugegraph-common,1.8.5,,2.13.3,directDependency
com.baidu.hugegraph,hugegraph-common,1.7.6,,2.8.2,directDependency
com.baidu.hugegraph,hugegraph-common,1.7.9,,2.8.2,directDependency
com.baidu.hugegraph,hugegraph-common,1.7.8,,2.8.2,directDependency
com.bbossgroups.plugins,bboss-elasticsearch,6.0.6,,2.8.2,directDependency
com.bbossgroups.plugins,bboss-elasticsearch,6.1.8,,2.8.2,directDependency
com.bbossgroups.plugins,bboss-elasticsearch,6.1.3,,2.8.2,directDependency
com.bbossgroups.plugins,bboss-elasticsearch,6.2.0,,2.8.2,directDependency
com.bbossgroups.plugins,bboss-elasticsearch,6.0.5,,2.8.2,directDependency
com.bbossgroups.plugins,bboss-elasticsearch,6.1.5,,2.8.2,directDependency
com.bbossgroups.plugins,bboss-elasticsearch,6.1.2,,2.8.2,directDependency
